Connections,Num Followers,Internacional,lenght headline,Headline en Esp?,Tiene Summary?,calidad longitud,Calidad Headline,_ID,Tiene Projects?,Tiene Certif?,tiene Courses?,Tiene Volunteer?,Tiene Lastest Exp?,Cluster connections,Categoría School Name,Categoría Degree
595,595,0,40,0,1,0,0,1577,0,1,0,0,1,3,3,6
396,396,0,34,0,0,0,0,1682,0,0,0,0,0,2,3,6
396,395,0,19,0,0,0,0,1713,0,0,0,0,1,2,3,6
740,751,0,28,0,1,0,0,1821,0,0,0,0,1,4,3,6
735,735,1,122,1,1,1,2,1842,0,1,0,1,1,4,3,6
1810,1838,0,111,1,1,1,2,1858,1,1,1,0,1,7,3,6
496,499,0,41,0,0,0,0,2005,0,1,0,0,1,3,3,6
606,605,0,112,1,0,1,2,2021,0,1,0,0,1,4,3,6
493,962,0,55,0,0,0,0,2066,0,0,0,0,1,3,3,6
429,463,1,30,0,1,0,0,2091,0,1,0,0,1,3,3,6
460,458,1,43,0,0,0,0,2101,0,0,0,0,1,3,3,6
471,474,0,58,0,0,0,0,2119,0,0,1,0,1,3,3,6
457,533,0,74,0,0,0,0,2176,0,1,0,0,1,3,3,6
565,569,0,84,0,1,0,0,2338,0,1,0,0,1,3,3,6
719,716,0,19,0,0,0,0,2372,0,0,0,0,1,4,3,6
725,727,0,53,0,0,0,0,2399,0,0,0,0,1,4,3,6
876,880,0,165,1,0,1,2,2412,0,1,1,1,0,5,3,6
336,340,1,49,0,0,0,0,2466,0,0,0,1,1,2,3,6
336,337,0,68,0,1,0,0,2471,0,0,0,0,1,2,3,6
320,319,0,23,0,0,0,0,2543,0,0,0,0,1,2,3,6
468,468,0,20,0,1,0,0,2548,0,0,0,0,0,3,3,6
496,496,1,132,1,1,1,2,2588,0,0,0,1,1,3,3,6
429,451,0,34,0,1,0,0,2601,0,0,0,1,1,3,3,6
440,441,0,20,0,0,0,0,2608,0,0,0,0,1,3,3,6
429,451,0,34,0,1,0,0,2609,0,0,0,1,1,3,3,6
434,434,0,10,0,0,0,0,2628,0,0,0,0,0,3,3,6
925,932,0,56,0,1,0,0,2667,0,1,0,1,1,5,3,6
842,845,0,76,0,0,0,0,2734,0,1,1,0,1,5,3,6
301,301,1,110,1,1,1,2,2748,0,0,0,0,1,2,3,6
803,814,0,122,1,1,1,2,2760,0,1,0,0,1,5,3,6
694,707,0,40,0,1,0,0,2773,0,1,1,0,1,4,3,6
1059,1077,0,118,1,0,1,2,2847,0,1,0,1,1,6,3,6
1027,1060,0,65,0,1,0,0,2848,0,0,0,0,1,6,3,6
1009,1141,0,158,1,1,1,2,2856,0,0,0,0,1,6,3,6
1025,1037,0,17,0,1,0,0,2857,0,0,1,1,1,6,3,6
1035,1035,0,53,0,0,0,0,2860,0,0,0,0,0,6,3,6
970,1030,0,84,0,1,0,0,2872,0,0,0,0,1,5,3,6
1128,1127,0,9,1,0,0,1,1047,0,0,0,0,0,6,3,6
1188,1188,1,69,1,1,0,1,983,0,0,0,0,0,6,3,6
1981,1989,1,22,1,0,0,1,1416,0,0,0,0,0,7,3,6
468,485,0,143,0,1,1,1,2041,0,0,1,1,0,3,3,6
932,928,0,93,1,1,0,1,2661,0,1,0,0,0,5,3,6
598,646,1,191,0,0,1,1,2765,0,1,0,0,0,3,3,6
1144,1341,0,32,1,1,0,1,2792,0,0,1,1,0,6,3,6
11525,11793,0,23,1,1,0,1,19,1,1,1,1,1,7,3,6
2341,2393,1,49,1,1,0,1,1356,1,1,0,1,1,7,3,6
697,742,0,32,1,1,0,1,1838,1,1,1,0,1,4,3,6
528,526,1,29,1,0,0,1,2182,1,0,1,1,1,3,3,6
325,327,1,8,1,1,0,1,2512,1,0,0,0,1,2,3,6
938,940,0,61,1,1,0,1,2660,1,0,0,1,1,5,3,6
886,895,0,212,0,1,1,1,2690,1,1,0,0,1,5,3,6
774,1084,0,181,0,1,1,1,2829,1,0,1,1,1,4,3,6
949,1125,0,42,1,1,0,1,2844,1,1,0,0,1,5,3,6
1065,1061,0,112,0,1,1,1,177,0,1,1,0,1,6,3,6
995,994,0,113,0,1,1,1,239,0,0,0,0,1,5,3,6
615,642,1,107,0,1,1,1,365,0,1,0,0,1,4,3,6
1234,1235,1,125,0,1,1,1,985,0,0,0,0,1,7,3,6
363,419,0,127,0,1,1,1,1526,0,1,0,0,1,2,3,6
589,594,0,111,0,1,1,1,1580,0,0,0,0,1,3,3,6
377,392,0,118,0,1,1,1,2271,0,0,1,0,1,2,3,6
383,449,0,116,0,1,1,1,2633,0,0,0,0,1,2,3,6
446,450,0,131,0,0,1,1,2755,0,0,0,0,1,3,3,6
531,551,0,131,0,1,1,1,2799,0,1,0,1,1,3,3,6
1050,1103,0,127,0,1,1,1,2830,0,0,0,0,1,6,3,6
1181,1179,0,145,0,1,1,1,2877,0,1,1,0,1,6,3,6
944,983,1,194,0,1,1,1,2893,0,0,0,0,1,5,3,6
354,365,0,61,1,1,0,1,124,0,0,1,0,1,2,3,6
799,901,0,56,1,1,0,1,482,0,1,1,1,1,4,3,6
443,443,1,22,1,1,0,1,279,0,1,1,0,1,3,3,6
857,860,0,25,1,1,0,1,512,0,0,1,0,1,5,3,6
305,312,0,90,1,1,0,1,618,0,1,1,0,1,2,3,6
3941,3936,1,85,1,1,0,1,678,0,0,1,1,1,7,3,6
1330,1335,0,18,1,1,0,1,1302,0,0,1,0,1,7,3,6
2515,2523,0,21,1,1,0,1,1350,0,1,1,1,1,7,3,6
599,602,1,35,1,0,0,1,1549,0,0,1,0,1,3,3,6
589,590,1,32,1,1,0,1,1588,0,1,1,0,1,3,3,6
764,813,0,91,1,1,0,1,1781,0,0,1,0,1,4,3,6
1563,1687,0,33,1,1,0,1,1886,0,1,1,1,1,7,3,6
385,470,0,68,1,1,0,1,2062,0,1,1,0,1,2,3,6
446,458,0,36,1,1,0,1,2629,0,0,1,1,1,3,3,6
1708,1787,0,43,1,1,0,1,2657,0,1,1,0,1,7,3,6
1138,1163,1,88,1,1,0,1,2819,0,0,1,0,1,6,3,6
428,435,0,51,1,1,0,1,305,0,0,0,0,1,3,3,6
992,994,0,22,1,0,0,1,244,0,0,0,0,1,5,3,6
369,368,1,26,1,1,0,1,111,0,0,0,0,1,2,3,6
11038,11618,1,44,1,1,0,1,22,0,1,0,0,1,7,3,6
382,387,0,84,1,1,0,1,101,0,0,0,0,1,2,3,6
7381,7382,0,59,1,1,0,1,45,0,0,0,0,1,7,3,6
864,861,1,45,1,1,0,1,492,0,0,0,0,1,5,3,6
1144,1197,0,69,1,1,0,1,156,0,0,0,0,1,6,3,6
845,859,0,61,1,1,0,1,489,0,0,0,0,1,5,3,6
4413,4459,1,55,1,1,0,1,671,0,1,0,1,1,7,3,6
1207,1210,0,59,1,0,0,1,155,0,0,0,0,1,7,3,6
1062,1064,1,22,1,1,0,1,176,0,1,0,0,1,6,3,6
604,605,0,47,1,1,0,1,440,0,0,0,0,1,4,3,6
594,638,0,40,1,1,0,1,448,0,1,0,0,1,3,3,6
442,443,0,61,1,1,0,1,269,0,1,0,0,1,3,3,6
436,435,0,9,1,0,0,1,296,0,0,0,0,1,3,3,6
434,435,0,25,1,0,0,1,300,0,0,0,0,1,3,3,6
3511,3525,1,54,1,1,0,1,699,0,1,0,0,1,7,3,6
3257,3301,1,21,1,1,0,1,707,0,0,0,0,1,7,3,6
2395,3040,0,73,1,1,0,1,724,0,1,0,0,1,7,3,6
558,558,0,24,1,1,0,1,821,0,0,0,1,1,3,3,6
668,672,1,83,1,1,0,1,911,0,1,0,0,1,4,3,6
562,563,1,78,1,1,0,1,758,0,0,0,0,1,3,3,6
1198,1204,0,60,1,0,0,1,988,0,1,0,0,1,6,3,6
1186,1187,1,32,1,0,0,1,1002,0,1,0,0,1,6,3,6
1173,1171,0,10,1,0,0,1,1003,0,0,0,0,1,6,3,6
1212,1217,1,46,1,0,0,1,992,0,0,0,1,1,7,3,6
1005,1027,0,41,1,1,0,1,1064,0,0,0,1,1,6,3,6
1520,1528,0,33,1,0,0,1,1272,0,1,0,0,1,7,3,6
1251,1251,0,31,1,1,0,1,1344,0,0,0,1,1,7,3,6
2284,2277,1,41,1,1,0,1,1373,0,1,0,0,1,7,3,6
1347,2198,0,7,1,1,0,1,1380,0,0,0,0,1,7,3,6
2170,2183,0,24,1,0,0,1,1382,0,0,0,0,1,7,3,6
412,410,1,40,1,1,0,1,1513,0,0,0,0,1,3,3,6
506,620,0,23,1,1,0,1,1586,0,1,0,0,1,3,3,6
585,591,1,44,1,1,0,1,1587,0,1,0,0,1,3,3,6
591,596,1,60,1,1,0,1,1639,0,0,0,1,1,3,3,6
563,569,1,33,1,1,0,1,1642,0,1,0,1,1,3,3,6
351,355,0,38,1,0,0,1,1650,0,1,0,0,1,2,3,6
409,412,0,30,1,0,0,1,1661,0,1,0,0,1,3,3,6
389,392,0,95,1,1,0,1,1731,0,1,0,0,1,2,3,6
806,812,1,68,1,1,0,1,1752,0,1,0,0,1,5,3,6
811,811,1,16,1,1,0,1,1754,0,0,0,0,1,5,3,6
811,813,0,62,1,0,0,1,1760,0,1,0,0,1,5,3,6
794,798,0,15,1,1,0,1,1770,0,1,0,1,1,4,3,6
800,804,1,21,1,0,0,1,1785,0,0,0,0,1,4,3,6
758,759,0,1,1,1,0,1,1817,0,1,0,0,1,4,3,6
1670,1687,0,35,1,0,0,1,1881,0,1,0,0,1,7,3,6
1589,1637,0,49,1,0,0,1,1903,0,0,0,0,1,7,3,6
1565,1567,0,89,1,1,0,1,1919,0,1,0,1,1,7,3,6
1513,1514,0,30,1,1,0,1,1933,0,1,0,0,1,7,3,6
1474,1488,1,54,1,0,0,1,1943,0,0,0,0,1,7,3,6
451,451,1,65,1,1,0,1,2140,0,1,0,0,1,3,3,6
557,558,0,44,1,1,0,1,2194,0,0,0,1,1,3,3,6
535,536,1,14,1,1,0,1,2201,0,1,0,1,1,3,3,6
506,505,0,46,1,1,0,1,2236,0,0,0,1,1,3,3,6
474,503,1,57,1,1,0,1,2242,0,0,0,1,1,3,3,6
363,,1,0,1,0,0,1,2291,0,0,0,0,1,2,3,6
16718,16964,1,16,1,1,0,1,2308,0,1,0,0,1,7,3,6
726,730,1,40,1,0,0,1,2346,0,1,0,0,1,4,3,6
728,728,1,53,1,1,0,1,2349,0,0,0,1,1,4,3,6
795,816,0,28,1,1,0,1,2352,0,0,0,0,1,4,3,6
704,702,1,51,1,1,0,1,2397,0,1,0,0,1,4,3,6
338,336,1,54,1,0,0,1,2459,0,0,0,0,1,2,3,6
309,325,0,72,1,0,0,1,2527,0,0,0,0,1,2,3,6
467,474,1,63,1,1,0,1,2549,0,1,0,0,1,3,3,6
439,444,1,76,1,1,0,1,2600,0,1,0,0,1,3,3,6
437,435,0,32,1,0,0,1,2636,0,0,0,0,1,3,3,6
433,433,1,28,1,0,0,1,2641,0,1,0,0,1,3,3,6
930,935,0,25,1,1,0,1,2681,0,0,0,0,1,5,3,6
892,898,1,73,1,1,0,1,2687,0,0,0,0,1,5,3,6
929,933,0,34,1,0,0,1,2699,0,1,0,0,1,5,3,6
881,880,1,39,1,1,0,1,2707,0,1,0,0,1,5,3,6
835,876,0,94,1,1,0,1,2730,0,1,0,1,1,5,3,6
990,1981,0,78,1,1,0,1,2740,0,1,0,1,1,5,3,6
3503,3500,1,79,1,1,0,1,2770,0,1,0,0,1,7,3,6
414,415,0,29,1,0,0,1,2784,0,0,0,1,1,3,3,6
1042,1040,0,51,1,1,0,1,2854,0,0,0,0,1,6,3,6
1000,1016,1,69,1,1,0,1,2879,0,0,0,0,1,5,3,6
1003,1008,0,38,1,1,0,1,2883,0,0,0,0,1,6,3,6
949,992,0,70,1,1,0,1,2891,0,0,0,1,1,5,3,6
1239,1248,1,50,0,1,0,0,151,0,0,0,0,1,7,1,
444,446,1,36,0,1,0,0,251,0,0,0,0,1,3,1,
1422,1531,1,39,0,1,0,0,1929,0,0,0,0,1,7,1,
322,323,1,15,0,0,0,0,2525,0,0,0,0,1,2,1,
305,306,0,38,0,1,0,0,638,0,0,0,1,1,2,1,
367,368,0,33,0,0,0,0,106,0,0,0,0,1,2,1,
374,376,0,43,0,0,0,0,130,0,0,0,0,1,2,1,
433,433,0,55,0,0,0,0,314,0,0,0,0,1,3,1,
396,844,0,60,0,1,0,0,505,0,0,0,0,0,2,1,
398,400,0,9,0,1,0,0,582,0,0,0,0,1,2,1,
754,761,0,93,0,1,0,0,765,0,0,0,0,1,4,1,
678,679,0,38,0,1,0,0,854,0,0,1,0,1,4,1,
678,684,0,51,0,1,0,0,881,0,0,0,0,1,4,1,
975,972,0,97,0,1,0,0,1060,0,0,0,0,1,5,1,
381,387,0,39,0,0,0,0,133,0,0,0,1,1,2,1,
619,627,0,77,0,0,0,0,422,0,0,0,0,1,4,1,
318,318,0,88,0,0,0,0,550,0,0,0,0,0,2,1,
311,314,0,85,0,1,0,0,588,0,1,0,0,1,2,1,
322,325,0,32,0,1,0,0,590,0,0,0,1,1,2,1,
7014,7144,0,41,0,1,0,0,47,0,0,0,0,1,7,1,
612,610,0,49,0,0,0,0,429,0,0,0,0,1,4,1,
308,309,0,53,0,1,0,0,617,0,1,0,1,1,2,1,
340,339,0,20,0,1,0,0,644,0,0,0,0,1,2,1,
3472,3598,0,58,0,1,0,0,700,0,0,0,0,1,7,1,
566,566,0,20,0,0,0,0,749,0,0,0,0,1,3,1,
645,674,0,29,0,1,0,0,877,0,1,0,0,1,4,1,
645,674,0,29,0,1,0,0,912,0,1,0,0,1,4,1,
685,688,0,61,0,1,0,0,893,0,1,0,0,1,4,1,
1229,1229,0,19,0,0,0,0,981,0,0,0,0,1,7,1,
1107,1160,0,66,0,1,0,0,1014,0,1,0,0,1,6,1,
1150,1174,0,63,0,0,0,0,1025,0,0,0,0,1,6,1,
962,959,0,66,0,0,0,0,1067,0,0,0,1,1,5,1,
1056,1061,0,78,0,1,0,0,1106,0,1,0,1,1,6,1,
774,938,0,33,0,1,0,0,1109,0,0,0,0,1,4,1,
923,927,0,34,0,1,0,0,1125,0,0,0,0,1,5,1,
918,917,0,28,0,1,0,0,1131,0,0,0,0,1,5,1,
379,378,0,41,0,0,0,0,1201,0,0,0,0,1,2,1,
1330,1332,0,22,0,0,0,0,1295,0,0,0,1,1,7,1,
1260,1327,0,49,0,1,0,0,1339,0,1,0,0,1,7,1,
2116,2181,0,19,0,1,0,0,1390,0,0,0,0,1,7,1,
417,417,0,29,0,0,0,0,1478,0,0,0,0,1,3,1,
430,431,0,53,0,0,0,0,1534,0,0,0,0,1,3,1,
588,589,0,11,0,0,0,0,1595,0,0,0,0,1,3,1,
565,565,0,26,0,1,0,0,1645,0,0,0,0,0,3,1,
419,421,0,64,0,0,0,0,1692,0,0,1,0,1,3,1,
392,391,0,23,0,0,0,0,1709,0,0,1,0,1,2,1,
488,503,0,89,0,0,0,0,1727,0,1,0,0,1,3,1,
799,812,0,67,0,1,0,0,1779,0,0,0,0,1,4,1,
1803,1799,0,50,0,0,0,0,1856,0,0,0,1,1,7,1,
1681,1679,0,89,0,0,0,0,1885,0,1,0,0,1,7,1,
509,507,0,41,0,1,0,0,1950,0,0,0,0,1,3,1,
493,492,0,51,0,1,0,0,1973,0,0,0,0,1,3,1,
484,491,0,49,0,1,0,0,1989,0,0,0,0,1,3,1,
400,534,0,61,0,1,0,0,2022,0,0,0,0,1,2,1,
472,473,0,38,0,0,0,0,2051,0,1,0,1,1,3,1,
460,461,0,48,0,1,0,0,2116,0,0,0,0,1,3,1,
489,489,0,29,0,0,0,0,2137,0,0,0,0,1,3,1,
452,457,0,66,0,1,0,0,2142,0,0,1,0,0,3,1,
530,532,0,25,0,0,0,0,2150,0,0,0,0,1,3,1,
531,536,0,13,0,0,0,0,2151,0,0,0,0,0,3,1,
1191,1193,0,81,0,1,0,0,2155,0,0,0,0,1,6,1,
520,525,0,34,0,1,0,0,2190,0,1,1,0,1,3,1,
536,550,0,57,0,1,0,0,2191,0,0,0,0,1,3,1,
518,519,0,42,0,0,0,0,2239,0,1,0,0,1,3,1,
301,301,0,43,0,0,0,0,2256,0,0,0,0,0,2,1,
709,709,0,18,0,1,0,0,2406,0,0,0,0,1,4,1,
703,704,0,28,0,0,0,0,2418,0,0,0,1,1,4,1,
341,342,0,19,0,0,0,0,2473,0,1,0,0,1,2,1,
347,348,0,19,0,0,0,0,2475,0,0,0,0,1,2,1,
329,333,0,29,0,0,0,0,2507,0,0,0,0,1,2,1,
438,447,0,38,0,0,0,0,2598,0,0,0,0,1,3,1,
448,448,0,42,0,0,0,0,2616,0,0,1,0,1,3,1,
548,556,0,40,0,0,0,0,2753,0,0,0,1,1,3,1,
389,388,0,45,0,1,0,0,2320,1,1,0,1,1,2,1,
385,383,0,43,1,1,0,1,81,0,1,0,0,1,2,1,
373,375,0,37,1,0,0,1,83,0,0,0,0,1,2,1,
1070,1078,0,57,1,1,0,1,181,0,0,0,0,1,6,1,
1034,1040,0,60,1,1,0,1,202,0,1,0,0,1,6,1,
470,473,0,151,1,1,1,2,271,0,0,0,1,1,3,1,
625,618,1,21,1,1,0,1,410,0,1,0,0,1,4,1,
375,376,0,129,1,1,1,2,65,1,1,0,0,1,2,1,
397,438,0,43,1,1,0,1,285,0,1,0,1,1,2,1,
790,790,0,170,0,1,1,1,400,0,0,0,0,0,4,1,
649,653,0,34,1,1,0,1,415,0,0,0,0,1,4,1,
559,561,0,20,1,0,0,1,815,0,0,0,0,1,3,1,
673,674,0,37,1,0,0,1,873,0,0,0,1,1,4,1,
1147,1192,0,17,1,1,0,1,1028,0,0,0,0,1,6,1,
957,957,0,50,1,1,0,1,1075,0,0,0,0,1,5,1,
440,447,0,111,1,1,1,2,95,0,0,0,0,1,3,1,
400,399,0,80,1,1,0,1,98,0,1,0,0,1,2,1,
878,883,0,35,1,1,0,1,481,0,1,0,1,1,5,1,
834,831,0,83,1,1,0,1,548,0,1,1,0,1,5,1,
313,313,0,26,1,0,0,1,593,0,0,0,0,1,2,1,
1049,1065,0,37,1,1,0,1,171,0,0,0,1,1,6,1,
1066,1068,0,34,1,1,0,1,192,0,0,0,0,1,6,1,
1068,1070,0,139,0,1,1,1,203,0,0,0,0,1,6,1,
578,584,1,168,1,1,1,2,757,0,1,1,0,1,3,1,
2062,2081,0,105,1,1,1,2,773,0,0,0,0,1,7,1,
418,621,0,31,1,1,0,1,813,0,1,1,0,1,3,1,
664,670,0,79,1,1,0,1,943,0,0,0,1,1,4,1,
1191,1191,1,54,1,1,0,1,1021,0,1,1,0,1,6,1,
988,1010,1,37,1,1,0,1,1104,0,1,0,1,1,5,1,
359,359,0,114,1,1,1,2,1156,0,0,0,0,1,2,1,
360,360,0,38,1,0,0,1,1200,0,0,1,0,1,2,1,
342,344,0,22,1,0,0,1,1237,0,0,0,0,1,2,1,
1358,1365,0,105,1,1,1,2,1308,0,0,0,0,1,7,1,
2138,2456,0,151,0,1,1,1,1355,0,0,0,0,1,7,1,
2338,2352,0,62,1,0,0,1,1374,0,0,0,1,1,7,1,
2022,2024,0,157,1,1,1,2,1414,0,0,0,1,1,7,1,
1979,2009,0,215,0,1,1,1,1415,0,0,0,0,1,7,1,
2114,2150,0,51,1,0,0,1,1446,0,0,1,0,1,7,1,
388,402,0,168,0,1,1,1,1545,0,0,0,0,0,2,1,
401,404,0,94,1,1,0,1,1552,0,1,1,0,1,3,1,
610,616,0,18,1,0,0,1,1581,0,0,0,0,1,4,1,
564,594,0,32,1,0,0,1,1596,0,0,0,0,1,3,1,
564,566,0,50,1,0,0,1,1638,0,0,0,0,1,3,1,
392,390,0,18,1,0,0,1,1695,0,0,0,0,1,2,1,
395,396,0,30,1,0,0,1,1706,0,0,0,0,1,2,1,
400,404,0,30,1,0,0,1,1721,0,0,0,0,1,2,1,
801,805,1,48,1,1,0,1,1769,0,1,0,0,1,5,1,
1722,1722,0,56,1,1,0,1,1872,0,0,1,0,0,7,1,
1716,1715,1,51,1,1,0,1,1874,0,0,0,0,1,7,1,
1677,1781,0,147,0,1,1,1,1877,0,0,0,0,1,7,1,
1629,1636,0,88,1,1,0,1,1894,0,1,0,0,1,7,1,
1542,1556,1,13,1,1,0,1,1918,0,0,1,1,0,7,1,
544,546,0,124,0,1,1,1,1961,0,0,0,0,1,3,1,
578,584,1,168,1,1,1,2,1966,0,1,1,0,1,3,1,
408,414,0,99,1,1,0,1,2247,0,1,1,0,1,3,1,
697,745,0,204,0,1,1,1,2282,0,1,1,1,1,4,1,
528,529,0,208,1,1,1,2,2283,0,0,0,0,0,3,1,
560,563,0,219,1,1,1,2,2287,0,0,0,1,1,3,1,
690,728,0,119,0,1,1,1,2356,0,0,0,0,1,4,1,
722,724,0,56,1,1,0,1,2381,0,0,0,0,0,4,1,
685,693,0,103,1,1,1,2,2424,0,1,0,0,0,4,1,
350,350,0,58,1,0,0,1,2451,0,1,0,0,1,2,1,
355,356,0,217,1,1,1,2,2494,0,1,0,0,1,2,1,
325,329,0,53,1,1,0,1,2495,0,0,0,0,0,2,1,
320,322,1,35,1,1,0,1,2520,1,0,1,0,1,2,1,
477,479,0,29,1,0,0,1,2546,0,0,0,0,1,3,1,
471,473,0,36,1,1,0,1,2554,0,1,0,0,1,3,1,
444,446,0,206,0,1,1,1,2597,0,0,1,0,0,3,1,
546,549,0,33,1,1,0,1,2779,0,0,0,0,1,3,1,
1007,1014,1,84,1,1,0,1,231,1,1,1,0,1,6,3,
1137,1142,0,41,1,1,0,1,167,0,0,0,0,1,6,3,
630,630,0,96,0,0,0,0,416,0,1,0,0,1,4,3,
2773,2990,0,11,1,0,0,1,744,0,0,0,0,0,7,3,
677,712,0,37,0,0,0,0,885,0,0,0,0,1,4,3,
1127,1123,0,82,0,0,0,0,1031,0,0,0,0,1,6,3,
905,989,0,74,1,0,0,1,1056,1,1,0,0,1,5,3,
319,321,0,83,0,1,0,0,614,0,1,0,0,1,2,3,
9155,13429,0,146,0,1,1,1,15,0,1,0,0,1,7,3,
7185,12277,0,86,0,1,0,0,24,0,1,0,1,1,7,3,
10399,10906,0,72,1,1,0,1,25,0,0,0,0,1,7,3,
4684,4851,0,61,0,1,0,0,665,0,0,1,1,1,7,3,
7020,7785,0,53,0,1,0,0,42,0,1,1,1,1,7,3,
423,439,0,74,0,1,0,0,282,0,1,1,0,1,3,3,
378,379,1,86,1,1,0,1,51,0,1,0,0,1,2,3,
992,994,0,32,1,1,0,1,241,0,0,0,0,1,5,3,
1010,1013,1,46,1,1,0,1,232,0,1,0,1,1,6,3,
317,389,0,24,0,1,0,0,129,0,0,0,0,1,2,3,
620,620,0,52,0,1,0,0,408,0,0,0,0,1,4,3,
3481,6402,0,51,1,1,0,1,652,0,0,0,1,1,7,3,
3481,6402,0,51,1,1,0,1,654,0,0,0,1,1,7,3,
802,898,0,57,0,1,0,0,468,0,0,1,0,1,5,3,
835,837,0,101,0,1,1,1,530,0,0,0,0,1,5,3,
360,358,0,48,0,0,0,0,148,0,0,0,0,1,2,3,
1027,1035,1,58,1,0,0,1,201,0,0,0,0,1,6,3,
1079,1078,0,31,0,1,0,0,166,0,0,0,0,1,6,3,
602,608,0,47,0,0,0,0,437,0,0,0,0,1,4,3,
616,640,1,54,1,1,0,1,391,1,0,1,1,1,4,3,
334,334,0,156,1,0,1,2,562,0,0,0,0,1,2,3,
3223,3527,0,82,0,0,0,0,697,0,0,1,0,1,7,3,
2528,2767,0,34,1,1,0,1,742,0,0,0,0,1,7,3,
2622,2621,0,31,0,0,0,0,745,0,0,0,0,0,7,3,
542,566,0,64,1,1,0,1,779,0,1,0,0,1,3,3,
541,541,0,30,1,0,0,1,814,0,0,0,0,1,3,3,
1147,1150,1,36,1,1,0,1,1035,0,1,0,0,1,6,3,
540,539,0,64,0,0,0,0,843,0,1,0,0,1,3,3,
1153,1222,0,54,1,1,0,1,968,0,1,0,0,1,6,3,
1178,1195,1,59,1,1,0,1,990,1,1,1,1,1,6,3,
1118,1126,0,21,0,1,0,0,1042,0,1,0,0,1,6,3,
968,981,0,35,1,1,0,1,1069,0,0,0,1,1,5,3,
422,433,1,43,0,0,0,0,1153,0,1,0,0,1,3,3,
337,340,1,43,1,0,0,1,1241,0,0,0,0,1,2,3,
1520,1551,1,89,1,1,0,1,1248,0,1,0,0,0,7,3,
1462,1455,0,25,1,1,0,1,1261,0,1,1,0,1,7,3,
1312,1309,0,138,0,0,1,1,1320,0,0,0,0,1,7,3,
1302,1296,0,32,0,0,0,0,1333,0,0,0,0,1,7,3,
2297,2295,0,28,1,1,0,1,1365,0,0,0,1,1,7,3,
2235,2246,0,44,0,1,0,0,1377,0,0,0,0,1,7,3,
2002,2002,0,47,0,1,0,0,1418,0,0,0,0,1,7,3,
1903,1908,1,72,1,1,0,1,1442,1,0,0,0,1,7,3,
418,418,1,33,0,1,0,0,1466,0,1,1,1,1,3,3,
525,542,1,56,0,1,0,0,1481,0,0,0,0,1,3,3,
458,598,0,49,1,0,0,1,1562,0,0,0,0,1,3,3,
583,590,0,85,1,1,0,1,1585,0,1,0,0,1,3,3,
552,575,0,31,1,0,0,1,1625,0,1,0,0,1,3,3,
560,573,1,104,1,1,1,2,1632,0,1,1,1,1,3,3,
397,399,0,23,1,1,0,1,1668,0,0,0,0,1,2,3,
411,414,0,34,0,0,0,0,1704,0,0,1,0,1,3,3,
371,392,0,19,1,0,0,1,1717,0,0,0,0,1,2,3,
819,825,1,50,1,0,0,1,1756,0,1,0,0,1,5,3,
750,790,0,136,1,1,1,2,1794,0,1,1,1,1,4,3,
769,763,1,46,1,1,0,1,1811,0,0,0,0,1,4,3,
748,769,0,16,0,0,0,0,1839,0,0,0,0,1,4,3,
1661,1689,0,77,1,0,0,1,1882,0,0,0,0,1,7,3,
1554,1545,1,27,1,1,0,1,1922,0,0,0,1,1,7,3,
496,500,0,66,0,0,0,0,1955,0,0,1,0,1,3,3,
481,483,0,90,0,1,0,0,2012,0,0,1,1,1,3,3,
467,474,0,28,0,0,0,0,2053,0,0,0,0,1,3,3,
473,474,0,69,0,0,0,0,2079,0,1,1,1,1,3,3,
459,462,0,46,0,1,0,0,2087,0,0,0,0,1,3,3,
454,464,1,43,1,0,0,1,2088,0,1,0,1,1,3,3,
504,521,1,79,1,1,0,1,2130,0,1,0,0,0,3,3,
527,527,1,37,1,1,0,1,2170,0,0,0,0,1,3,3,
531,535,1,61,1,1,0,1,2172,0,1,1,1,1,3,3,
569,570,0,65,0,0,0,0,2230,0,0,1,0,1,3,3,
489,506,1,100,1,1,1,2,2238,0,1,0,0,1,3,3,
307,308,0,24,1,1,0,1,2257,0,1,0,0,1,2,3,
1614,1611,1,55,1,1,0,1,2272,0,0,1,0,1,7,3,
742,757,0,31,1,0,0,1,2321,0,0,0,0,1,4,3,
739,741,1,63,1,1,0,1,2383,1,1,0,1,1,4,3,
708,706,0,25,0,1,0,0,2390,0,0,0,0,0,4,3,
692,704,1,18,1,1,0,1,2392,1,1,0,1,1,4,3,
701,718,0,61,1,1,0,1,2436,0,1,1,0,1,4,3,
337,337,0,19,0,1,0,0,2449,0,0,1,0,0,2,3,
325,328,0,41,1,1,0,1,2489,0,0,0,0,1,2,3,
459,462,0,38,0,1,0,0,2559,0,1,0,0,1,3,3,
453,456,0,26,0,1,0,0,2576,0,1,1,1,1,3,3,
454,450,0,23,0,1,0,0,2584,0,1,0,1,1,3,3,
442,449,0,101,1,1,1,2,2589,0,0,1,0,0,3,3,
321,445,0,37,1,1,0,1,2617,0,0,1,0,1,2,3,
439,440,0,38,0,0,0,0,2626,0,0,0,0,1,3,3,
437,440,0,22,1,0,0,1,2631,1,1,0,0,1,3,3,
1007,1011,0,69,0,1,0,0,2651,0,0,0,0,1,6,3,
942,943,0,25,1,1,0,1,2663,0,1,0,0,1,5,3,
